737767,113919036,1,1628683915,"Tiền thì đã nhận còn hàng thì không giao mà bảo đã giao thành công thì thật không thể tưởng tưởng dc bên nhà bán hàng này làm ăn kiểu gì nữa!!! 

Mình có yêu cầu hủy đơn với TIKI và được xác nhận đã báo xong rồi lại nhận được dấu giao hàng thành công là một sự bất ngờ rất lớn (hàng chưa hề về tay)"
175269,113919036,1,1628934716,"Đơn hàng của tôi gồm 4 items của shop này, đặt hôm 4/8 đã thanh toán trước qua thẻ, dự kiến giao là ngày 5/8 nhưng hôm đó tôi vẫn chưa nhận được hàng, và ráng chờ tiếp đến chiều tối ngày 6/8 vô kiểm tra đơn hàng thì tình trạng đơn hàng tự động chuyển sang ""Giao hàng thành công"" trong khi tôi chưa nhận được hàng cũng như không nhận được bất kì cuộc gọi nào của shipper để lấy hàng. 
Sau khi thấy đơn hàng của mình vô cớ đổi thành giao hàng thanh công, tối 6/8 tôi điền form gửi yêu cầu hỗ trợ cho tiki để nhờ hỗ trợ cũng như làm rõ và kiểm tra lại đơn hàng giúp tôi. Những ngày kế tiếp sau đó, tôi lại tiếp tục gọi điện hotline rồi sử dụng tiki chat để gặp các bạn tư vấn viên để khiếu nại về tình trạng đơn hàng của mình. 
Thế nhưng cho đến nay cũng đã tròn 1 tuần, và sau những lần cố gắng liên lạc nhờ tiki hỗ trợ, lần nào cũng y chang 1 câu đáp từ tiki là đang kiểm tra và làm việc với bên nhà cung cấp, khi nào có thông tin sẽ liên hệ với tôi, tiki sẽ cố gắng hối thúc kiểm tra gấp giúp tôi. Nhưng tôi thật sự không rõ kiểm tra liên lạc với nhà cung cấp kiểu gì mà mât cả tuần cũng chưa xong. Bây giờ tôi cũng không có nhu cầu nhận hàng gì nữa, tôi chỉ mong sớm được hoàn tiền. Tôi thật sự đã có 1 trải nghiệm vô cùng tệ với dịch vụ hỗ trợ của tiki. Tác phong làm việc xử lý quá chậm chạp."
12745092,106475021,5,1629532136,"giao nhanh chỉ 2 ngày mà đã có, xương to chấp nhận được, giá cũng hợp li nên mua nhé, mà m.n định nấu gì vơi thịt này vậy bày mình với"
1033873,106475021,5,1628069259,"Mùa dịch giãn cách & hạn chế di chuyển nhưng vẫn nhận được hàng đúng, đủ, chất lượng. Cảm ơn shop và shipper rất nhiều!"
23043873,106475021,5,1629370024,"Thịt tươi ngon
Đóng gói kĩ
Ghi chú rõ ràng
Giao hàng nhanh
Cám ơn shop"
1613459,106475021,5,1627906161,Giao hàng đúng thời gian. Giá cả khi mua phải chăng. Chất lượng phù hợp giá tiền
384949,106475021,5,1628142640,"Giao nhanh, hàng tươi, ship ko tới 2 giờ, liên quận. miếng cốt lết rất lớn."
22407662,106475021,5,1628094189,"ngon lành luôn, nấu cơm liền được nồi hầm cho mùa dịch, giao hàng nhanh"
22479793,106475021,5,1627624570,"đóng gói kĩ, vệ sinh, chất lượng ok, giao hàng khá nhanh dù đang dịch"
22591445,106475021,5,1626537220,chất lượng sản phẩm này tốt giao hàng nhanh chóng rất đáng tiền
10917919,106475021,5,1626587819,"Thịt tươi, giá hợp lý . Nếu như giao nhanh thì tốt hơn, vì đây là thịt đông lạnh ."
96595,106475021,5,1626079500,"Giao hàng nhanh
đóng gói cẩn thận
chất lượng sp mong ngon"
1651416,106475021,5,1629550119,"Giao hàng nhanh, thịt ổn"
7803491,106475021,5,1627475661,Nhìn rất ngon chưa ăn nên k bik mùi vị ra sao nhưng bán uy tín lắm nha.
21899125,106475021,5,1627727234,"Thịt tươi, ngon, chất lượng, giá tốt. Sẽ ủng hộ lần sau"
150147,106475021,3,1627293528,"hàng đông lạnh nên sẽ không ngon như tươi, nhưng vẫn ổn"
10171273,106475021,4,1628154936,"giao hàng nhanh,chất lượng cũng ok"
690205,106475021,5,1628176417,"Thịt ngon, đóng gói cẩn thận."
5399629,106475021,2,1628995534,"Thịt đông lạnh nên không được tươi, mùi hơi hôi."
22552656,106475021,5,1625811579,"Shop nhiệt tình, mặt hàng tươi và ngon, xứng đáng 5 sao"
1641268,106475021,5,1629243529,"Chất lượng tốt, giao hàng cực nhanh. Cảm ơn shop."
16913622,106475021,4,1628937173,"đã nhận dc hàng
chưa ăn thử nữa nên ko biết sao"
515822,106475021,5,1627633017,"Rất là ok nhé, quên nhắn shop chặt sườn giùm hix"
21132998,106475021,5,1627973333,giao hàng nhanh và đủ
7596205,106475021,5,1627477722,cốt lết rất tươi
379293,106475021,5,1627395717,thịt tươi lắm luôn á mọi người ơi
6777719,106475021,5,1626518211,thịt rất ngon
